steam_appid,name,type,initial_price,release_date,score,recommendation,windows,mac,linux,header_image
285580,ACE - Arena: Cyber Evolution,game,0.0,2014-08-18 00:00:00,,1105.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/285580/header.jpg?t=1448321084
285800,Braveland,game,4.99,2014-03-17 00:00:00,,779.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/285800/header.jpg?t=1478164497
285820,Action Henk,game,14.99,2015-05-11 00:00:00,74.0,447.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/285820/header.jpg?t=1457457178
285840,Enemy Mind,game,9.99,2014-06-06 00:00:00,,714.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/285840/header.jpg?t=1447360786
286100,You Have to Win the Game,game,0.0,2014-05-06 00:00:00,,5102.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/286100/header.jpg?t=1478022635
286540,Nearwood - Collector's Edition,game,9.99,2014-04-16 00:00:00,,207.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/286540/header.jpg?t=1447360808
286660,Avoid - Sensory Overload,game,4.99,2014-04-08 00:00:00,,175.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/286660/header.jpg?t=1447360819
286930,Crouching Pony Hidden Dragon,game,9.99,2014-07-14 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/286930/header.jpg?t=1447360834
287020,Harvester,game,5.99,2014-04-04 00:00:00,53.0,487.0,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/287020/header.jpg?t=1466791048
287140,Selfie : Sisters of the Amniotic Lens,game,4.99,2015-05-08 00:00:00,,128.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/287140/header.jpg?t=1448969422
287220,Autocraft,game,9.99,2017-09-20 00:00:00,,263.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/287220/header.jpg?t=1505949240
287260,Toybox Turbos,game,14.99,2014-11-11 00:00:00,69.0,694.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/287260/header.jpg?t=1447360862
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,game,19.99,2015-09-01 00:00:00,91.0,35410.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/287700/header.jpg?t=1479929712
287720,Nostradamus: The Last Prophecy,game,4.99,2014-04-24 00:00:00,70.0,118.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/287720/header.jpg?t=1478598382
287740,The Witch's Yarn,game,9.99,2014-04-03 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/287740/header.jpg?t=1447360903
287920,Mortal Online,game,0.0,2015-08-31 00:00:00,,2448.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/287920/header.jpg?t=1500886484
287980,Mini Metro,game,9.99,2015-11-06 00:00:00,77.0,5272.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/287980/header.jpg?t=1495760907
288100,MechRunner,game,7.99,2016-07-15 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/288100/header.jpg?t=1468728266
288120,Dungeonmans,game,14.99,2014-12-09 00:00:00,,462.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/288120/header.jpg?t=1497395754
288880,Pineview Drive,game,19.99,2014-07-31 00:00:00,58.0,396.0,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/288880/header.jpg?t=1463128420
289090,Ampu-Tea,game,4.99,2014-05-30 00:00:00,,1831.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289090/header.jpg?t=1447360970
289130,Endless Legend™,game,29.99,2014-09-18 00:00:00,82.0,10029.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289130/header.jpg?t=1505736358
289180,A.I.M.2 Clan Wars,game,2.99,2014-05-22 00:00:00,,193.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289180/header.jpg?t=1447360981
289240,Perimeter: Emperor's Testament,game,3.99,2014-05-22 00:00:00,72.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289240/header.jpg?t=1447360982
289260,Dreamscapes: The Sandman - Premium Edition,game,6.99,2014-04-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289260/header.jpg?t=1472557575
289280,El Matador,game,3.99,2014-04-03 00:00:00,54.0,177.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289280/header.jpg?t=1466975933
289300,Faces of War,game,4.99,2014-04-16 00:00:00,67.0,424.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289300/header.jpg?t=1447360985
289500,UFO: Aftershock,game,3.99,2014-04-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289500/header.jpg?t=1472728245
289520,King's Bounty: Dark Side,game,12.99,2014-08-19 00:00:00,73.0,723.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289520/header.jpg?t=1461064711
289620,Collapse,game,19.99,2014-04-11 00:00:00,,367.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289620/header.jpg?t=1505981394
289690,LARA CROFT AND THE TEMPLE OF OSIRIS™,game,19.99,2014-12-08 00:00:00,73.0,1002.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289690/header.jpg?t=1506594347
289890,"7,62 High Calibre",game,4.99,2014-04-30 00:00:00,,238.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/289890/header.jpg?t=1466975524
290440,QUALIA 3: Multi Agent,game,4.99,2014-04-18 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/290440/header.jpg?t=1447361042
290730,My Lands: Black Gem Hunting,game,0.0,2014-09-16 00:00:00,,3252.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/290730/header.jpg?t=1447361051
290770,The Fall,game,9.99,2014-05-30 00:00:00,76.0,2850.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/290770/header.jpg?t=1447361053
290790,Grey Goo,game,29.99,2015-01-23 00:00:00,77.0,2877.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/290790/header.jpg?t=1483460691
290890,You Must Build A Boat,game,4.99,2015-06-04 00:00:00,71.0,630.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/290890/header.jpg?t=1449756288
290970,1849,game,14.99,2014-05-08 00:00:00,,243.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/290970/header.jpg?t=1447361058
291290,Motte Island,game,4.99,2014-04-07 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/291290/header.jpg?t=1447361067
291480,Warface: Blackout,game,0.0,2014-07-01 00:00:00,62.0,34738.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/291480/header.jpg?t=1504598809
291610,Growing Pains,game,4.99,2014-05-28 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/291610/header.jpg?t=1447361092
291690,Empathy: Path of Whispers,game,19.99,2017-05-16 00:00:00,57.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/291690/header.jpg?t=1496231423
291710,The Lost Crown,game,9.99,2014-06-06 00:00:00,71.0,182.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/291710/header.jpg?t=1507286419
292060,Titanfall - The Final Hours,game,1.99,2014-04-16 00:00:00,,303.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/292060/header.jpg?t=1447361130
292180,X-Plane 10 Global - 64 Bit,game,,2014-07-14 00:00:00,,982.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/292180/header.jpg?t=1490881490
292230,Game Character Hub,game,14.99,2014-05-23 00:00:00,,266.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/292230/header.jpg?t=1463100150
292380,Racer 8,game,4.99,2014-06-06 00:00:00,,1330.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/292380/header.jpg?t=1447361158
292570,Chompy Chomp Chomp,game,6.99,2014-05-16 00:00:00,,341.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/292570/header.jpg?t=1447361173
292630,Uriel's Chasm,game,4.99,2014-09-12 00:00:00,,2779.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/292630/header.jpg?t=1484923719
293200,Sentinel,game,0.0,2014-04-22 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/293200/header.jpg?t=1473099393
293320,Coma: Mortuary,game,5.99,2014-05-12 00:00:00,,848.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/293320/header.jpg?t=1495368304
293440,Elliot Quest,game,14.99,2014-11-10 00:00:00,,121.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/293440/header.jpg?t=1494117187
293460,I Shall Remain,game,9.99,2015-08-24 00:00:00,,125.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/293460/header.jpg?t=1478190326
293500,Amazing World™,game,0.0,2014-08-07 00:00:00,,2484.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/293500/header.jpg?t=1457017474
293540,Guns and Robots,game,0.0,2014-08-04 00:00:00,,1715.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/293540/header.jpg?t=1447361246
293860,White Noise Online,game,4.99,2014-05-22 00:00:00,,519.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/293860/header.jpg?t=1475687091
294190,A-Men 2,game,8.99,2015-06-24 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/294190/header.jpg?t=1450771612
294230,Millie,game,3.99,2014-04-18 00:00:00,,502.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/294230/header.jpg?t=1447361273
294580,Freddi Fish and Luther's Water Worries,game,4.99,2014-05-01 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/294580/header.jpg?t=1468268460
294750,Anomaly Defenders,game,9.99,2014-05-29 00:00:00,70.0,192.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/294750/header.jpg?t=1447361326
294770,Haegemonia: Legions of Iron,game,4.99,2014-05-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/294770/header.jpg?t=1478597885
294830,RECYCLE,game,9.99,2014-09-03 00:00:00,,198.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/294830/header.jpg?t=1447361329
295590,Hero Generations,game,5.99,2015-04-10 00:00:00,,192.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/295590/header.jpg?t=1478031638
295690,PARTICLE MACE,game,9.99,2015-01-22 00:00:00,,1232.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/295690/header.jpg?t=1492977765
295850,Vlad the Impaler,game,0.99,2014-07-16 00:00:00,,327.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/295850/header.jpg?t=1447361508
295910,Olympia Rising,game,4.99,2015-07-23 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/295910/header.jpg?t=1447361510
295930,Swipecart,game,2.99,2014-05-08 00:00:00,,549.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/295930/header.jpg?t=1447361510
296280,TownCraft,game,9.99,2015-02-25 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/296280/header.jpg?t=1447361532
296300,Ballistic Overkill,game,11.99,2017-03-28 00:00:00,,4509.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/296300/header.jpg?t=1492298740
296470,Mount Your Friends,game,4.99,2014-07-29 00:00:00,,5846.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/296470/header.jpg?t=1478038949
296490,GemCraft - Chasing Shadows,game,9.99,2015-04-30 00:00:00,,1762.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/296490/header.jpg?t=1478888423
296510,Magnetic By Nature,game,9.99,2014-11-10 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/296510/header.jpg?t=1447361550
296550,Niko: Through The Dream,game,9.99,2015-07-17 00:00:00,74.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/296550/header.jpg?t=1447361552
296570,Lords of Xulima,game,19.99,2014-11-14 00:00:00,71.0,831.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/296570/header.jpg?t=1499933365
296630,Kraven Manor,game,5.99,2014-09-26 00:00:00,58.0,351.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/296630/header.jpg?t=1447361556
296650,The Great Jitters: Pudding Panic,game,4.99,2014-05-22 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/296650/header.jpg?t=1447361556
296770,Real Boxing™,game,4.99,2014-07-02 00:00:00,,983.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/296770/header.jpg?t=1471502314
297070,Nicolas Eymerich The Inquisitor Book II : The Village,game,9.99,2015-01-22 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/297070/header.jpg?t=1478598331
297450,Zombies on a Plane,game,4.99,2016-03-25 00:00:00,,130.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/297450/header.jpg?t=1459100455
297590,Monsters Ate My Birthday Cake,game,7.99,2014-07-01 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/297590/header.jpg?t=1447361605
297740,Overruled!,game,12.99,2015-09-15 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/297740/header.jpg?t=1447361617
297760,Qvadriga,game,19.99,2014-06-13 00:00:00,72.0,209.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/297760/header.jpg?t=1478178122
298160,Eldevin,game,0.0,2014-11-05 00:00:00,,1268.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/298160/header.jpg?t=1500655143
298400,Knightmare Tower,game,3.99,2014-06-16 00:00:00,,391.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/298400/header.jpg?t=1447361664
298420,Dreii,game,5.99,2016-02-02 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/298420/header.jpg?t=1454426632
298520,Orbital Gear,game,9.99,2014-08-07 00:00:00,59.0,1688.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/298520/header.jpg?t=1447361666
298560,Captain Forever Remix,game,14.99,2016-06-03 00:00:00,,224.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/298560/header.jpg?t=1478232571
298610,Ylands,game,,2015-08-31 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/298610/header.jpg?t=1505742443
298820,Millennium 2 - Take Me Higher,game,5.99,2014-07-10 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/298820/header.jpg?t=1479663122
298830,Millennium 3 - Cry Wolf,game,5.99,2014-08-29 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/298830/header.jpg?t=1479663329
298890,Adventure Time: The Secret Of The Nameless Kingdom,game,4.99,2014-11-18 00:00:00,,174.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/298890/header.jpg?t=1447361697
299160,Empress Of The Deep 2: Song Of The Blue Whale,game,4.99,2014-05-08 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/299160/header.jpg?t=1447361722
299480,Rogue Stormers,game,19.99,2016-04-21 00:00:00,68.0,745.0,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/299480/header.jpg?t=1505716417
300040,Divine Souls F2P MMO,game,0.0,2014-08-15 00:00:00,,888.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/300040/header.jpg?t=1499871467
300060,ADR1FT,game,19.99,2016-03-28 00:00:00,64.0,1158.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/300060/header.jpg?t=1467226033
300080,Total War Battles: KINGDOM,game,0.0,2015-04-09 00:00:00,,3098.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/300080/header.jpg?t=1468940498
300300,Ichi,game,4.99,2014-06-12 00:00:00,,540.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/300300/header.jpg?t=1447361780
300320,The Few,game,7.99,2014-06-18 00:00:00,,139.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/300320/header.jpg?t=1447361781
300340,Lemma,game,14.99,2015-05-12 00:00:00,73.0,209.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/300340/header.jpg?t=1452712330
300360,Evil Pumpkin: The Lost Halloween,game,9.99,2014-07-11 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/300360/header.jpg?t=1478089142
300510,Them - The Summoning,game,4.99,2014-05-16 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/300510/header.jpg?t=1447361790
300550,Shadowrun: Dragonfall - Director's Cut,game,14.99,2014-09-18 00:00:00,87.0,3167.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/300550/header.jpg?t=1503604856
300570,Infinifactory,game,24.99,2015-06-30 00:00:00,,1285.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/300570/header.jpg?t=1491845791
300620,Flyhunter Origins,game,6.99,2014-12-10 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/300620/header.jpg?t=1506940183
301120,Eastside Hockey Manager,game,19.99,2015-12-01 00:00:00,,714.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/301120/header.jpg?t=1462976178
301700,Numba Deluxe,game,2.99,2014-05-23 00:00:00,,189.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/301700/header.jpg?t=1447361893
301740,Castle: Never Judge a Book by its Cover,game,9.99,2014-06-09 00:00:00,,153.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/301740/header.jpg?t=1447361896
301760,Disney•Pixar Cars 2: The Video Game,game,19.99,2014-10-06 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/301760/header.jpg?t=1487384126
301910,Saints Row: Gat out of Hell,game,14.99,2015-01-20 00:00:00,66.0,5807.0,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/301910/header.jpg?t=1498670387
301920,War of the Human Tanks - ALTeR,game,12.99,2015-02-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/301920/header.jpg?t=1502321657
301930,War of the Human Tanks - Limited Operations,game,9.99,2016-06-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/301930/header.jpg?t=1485808896
301970,Screencheat,game,14.99,2014-10-21 00:00:00,71.0,892.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/301970/header.jpg?t=1497592741
302080,Bus Driver,game,7.99,2014-06-03 00:00:00,61.0,956.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302080/header.jpg?t=1447361929
302210,Curse: The Eye of Isis,game,2.99,2014-08-22 00:00:00,63.0,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302210/header.jpg?t=1478597263
302270,Dungeon Defenders Eternity,game,19.99,2014-07-22 00:00:00,,1594.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302270/header.jpg?t=1481657812
302290,Infinite Game Works Episode 0,game,12.99,2014-06-10 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/302290/header.jpg?t=1447361948
302320,Storm over the Pacific,game,9.99,2014-06-13 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302320/header.jpg?t=1478281009
302330,Tex Murphy: Mean Streets,game,5.99,2014-06-12 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/302330/header.jpg?t=1466791216
302350,Tex Murphy: Under a Killing Moon,game,9.99,2014-06-12 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/302350/header.jpg?t=1466791225
302370,Tex Murphy: Overseer,game,9.99,2014-06-12 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302370/header.jpg?t=1466791219
302490,Ballad of Solar,game,6.99,2014-05-22 00:00:00,,114.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302490/header.jpg?t=1505981756
302510,Ryse: Son of Rome,game,19.99,2014-10-10 00:00:00,61.0,14018.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302510/header.jpg?t=1447361964
302570,Dangerous,game,19.99,2014-12-16 00:00:00,,,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302570/header.jpg?t=1447361965
302910,The House,game,4.99,2014-07-01 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302910/header.jpg?t=1447361975
302950,Heileen 1: Sail Away,game,5.99,2014-06-06 00:00:00,,104.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/302950/header.jpg?t=1447361976
302970,Radiant Defense,game,4.99,2014-07-11 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/302970/header.jpg?t=1447361977
303210,The Beginner's Guide,game,9.99,2015-10-01 00:00:00,,12347.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/303210/header.jpg?t=1456770083
303390,Dead Bits,game,0.99,2014-06-07 00:00:00,,7825.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/303390/header.jpg?t=1478390104
303410,Dysan the Shapeshifter,game,1.99,2014-06-06 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/303410/header.jpg?t=1478111733
303470,Rush for Glory,game,14.99,2014-06-16 00:00:00,,110.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/303470/header.jpg?t=1454920138
303680,FATE: The Traitor Soul,game,7.99,2014-08-27 00:00:00,,114.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/303680/header.jpg?t=1447362005
304390,FOR HONOR™,game,59.99,2017-02-13 00:00:00,76.0,25156.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/304390/header.jpg?t=1507630173
304460,Qora,game,9.99,2014-10-02 00:00:00,63.0,307.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/304460/header.jpg?t=1447362058
304540,FreakOut: Extreme Freeride,game,9.99,2015-01-12 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/304540/header.jpg?t=1490864404
304810,TesserAct,game,14.99,2014-10-24 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/304810/header.jpg?t=1447362081
305390,World War 2: Time of Wrath,game,4.99,2014-06-06 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/305390/header.jpg?t=1478284696
305480,Heileen 2: The Hands Of Fate,game,9.99,2014-06-11 00:00:00,,,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/305480/header.jpg?t=1447362141
305510,Servo,game,,2015-05-28 00:00:00,,106.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/305510/header.jpg?t=1471282825
305740,Pitiri 1977,game,3.99,2014-11-07 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/305740/header.jpg?t=1447362150
305780,Echo of the Wilds,game,8.99,2014-06-10 00:00:00,,143.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/305780/header.jpg?t=1452523138
306130,The Elder Scrolls® Online: Tamriel Unlimited™,game,19.99,2015-03-17 00:00:00,,25476.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/306130/header.jpg?t=1504115463
306480,Wildlife Park 2 - Crazy Zoo,game,3.99,2014-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/306480/header.jpg?t=1499766652
306520,Ford Street Racing,game,4.99,2014-09-09 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/306520/header.jpg?t=1447362219
307580,Technobabylon,game,14.99,2015-05-01 00:00:00,82.0,643.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/307580/header.jpg?t=1447362300
307590,Penarium,game,9.99,2015-09-22 00:00:00,80.0,232.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/307590/header.jpg?t=1447362302
307670,Hard West,game,19.99,2015-11-18 00:00:00,73.0,1829.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/307670/header.jpg?t=1502870920
307770,Wildlife Park 2 - Horses,game,3.99,2014-07-17 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/307770/header.jpg?t=1499766892
307880,Savage Lands,game,14.99,2015-03-05 00:00:00,,5273.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/307880/header.jpg?t=1483658196
307940,Radiation Island,game,2.99,2016-11-29 00:00:00,,254.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/307940/header.jpg?t=1481038636
307960,IL-2 Sturmovik: Battle of Stalingrad,game,49.99,2014-10-22 00:00:00,74.0,1160.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/307960/header.jpg?t=1491923514
308180,Jacob Jones and the Bigfoot Mystery : Episode 2,game,3.99,2014-09-23 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/308180/header.jpg?t=1447362358
308270,Buzz Aldrin's Space Program Manager,game,29.99,2014-10-31 00:00:00,62.0,293.0,1,1.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/308270/header.jpg?t=1479733162
308420,Ziggurat,game,14.99,2014-10-23 00:00:00,75.0,2668.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/308420/header.jpg?t=1503926166
308600,Geneshift,game,9.99,2017-05-23 00:00:00,,,1,0.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/308600/header.jpg?t=1503302678
310360,Higurashi When They Cry Hou - Ch.1 Onikakushi,game,5.99,2015-05-15 00:00:00,,1098.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/310360/header.jpg?t=1479807913
310370,The Way of Life Free Edition,game,0.0,2016-05-31 00:00:00,,7102.0,1,1.0,1.0,http://cdn.akamai.steamstatic.com/steam/apps/310370/header.jpg?t=1501679799
310510,Deathtrap,game,19.99,2015-02-04 00:00:00,77.0,993.0,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/310510/header.jpg?t=1507544774
310640,European Fishing,game,4.99,2014-11-20 00:00:00,,,1,0.0,0.0,http://cdn.akamai.steamstatic.com/steam/apps/310640/header.jpg?t=1498127635
